time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,lumbar_extension,lumbar_bending,lumbar_rotation
1.8875,-15.217828003654512,0.5403130023643735,-1.2879973456461753,-0.07030476845772099,0.9821673958651229,-0.053189712327657256,43.98685548785487,-8.08203379178559,-5.6050212883908115,19.077613703807234,0.33296717037369417,-33.78810467489411,-6.7146422919078335,-7.49999987000139,-20.814126509557482,1.097177518891833,1.0286601101396715
1.8916667,-15.064585765514689,0.48746056713750674,-0.9786832124710542,-0.06423513088696899,0.965906270331458,-0.05221952704205585,44.86442684829249,-7.984206357036409,-4.28573227090384,22.405488395888483,0.39104954138428566,-29.070806462975483,-8.406751550947543,-7.49999987000139,-21.0129596749556,1.0825576258108989,0.6793348474673744
1.8958333,-14.94040798366903,0.4463486100021256,-0.6863838934793649,-0.058286373485693724,0.949759843596363,-0.05126933344811116,45.79461451388002,-7.886274709865136,-2.9948580949281456,25.738034521422417,0.4492134442694059,-24.39244470190216,-10.055400580612538,-7.49999987000139,-21.189757349384227,1.0530239040950915,0.34006192728334356
1.9,-14.871473573332274,0.42746458994553604,-0.42667436720517493,-0.05257406556351786,0.9338401196703664,-0.05035643835217676,46.825669644225755,-7.787981042650726,-1.7591672859058571,29.078534499746066,0.5075161680350441,-19.79481971343898,-11.621035773835693,-7.49999987000139,-21.325702149250745,0.9952225008547237,0.020688482493557838
1.9041667,-14.878537734745155,0.4389653779658566,-0.21238147367992355,-0.047203161476286434,0.9182536369556701,-0.049493384457171295,47.99750936243535,-7.688876953046124,-0.6023420800700039,32.42764218202944,0.565969124520308,-15.324510308525745,-13.071442565406088,-7.49999987000139,-21.407953982255513,0.8987398565371183,-0.2694681241878331
1.9083333,-14.975034165963919,0.48591597444719775,-0.052533546301206484,-0.04226274892430921,0.9030986324574588,-0.04868694845083183,49.33847601926762,-7.588456035190077,0.4561091434996647,35.78240211419777,0.6245207313073439,-11.033160101994325,-14.384311888771165,-7.49999987000139,-21.431571858759032,0.7571447024917977,-0.5221386725727514
1.9125,-15.16602668993009,0.5699223723849063,0.048334752263930574,-0.03782106601514076,0.8884621551694446,-0.04793843583923025,50.863096586016546,-7.486454850899817,1.4015253771381138,39.13560716579653,0.6830452002308721,-6.975860587338048,-15.548612055207391,-7.49999987000139,-21.400350376631856,0.5685873571833712,-0.7307986712527288
1.9166667,-15.448098115651806,0.6891655393831819,0.09045557538198898,-0.033921176985130384,0.8744172111103446,-0.04724524743162983,52.571021381700085,-7.383250803558376,2.2243820425233465,42.47555417308858,0.7413382725463109,-3.207799494339587,-16.56457601892754,-7.49999987000139,-21.326493353321755,0.33591422347345146,-0.8914361696796687
1.9208333,-15.810135232797474,0.8387830226062664,0.07865200921136149,-0.030577848900807867,0.8610200879369102,-0.04660344155019361,54.447224562849215,-7.280246439614312,2.9202824602815833,45.78625343881854,0.799120875390785,0.22030102428931914,-17.44228972456877,-7.49999987000139,-21.22921964232672,0.0663163139593888,-1.0032214486260183
1.925,-16.234857312666044,1.0115071707976604,0.021732042004651304,-0.027776234191793495,0.8483080587379079,-0.04601077220790782,56.46344611545374,-7.180126864041333,3.489748439131675,49.04813166345088,0.8560513902476262,3.2672151237099385,-18.199073081783094,-7.49999987000139,-21.132539694560784,-0.2294233916442461,-1.068897781056796
1.9291667,-16.700863301899005,1.19845586885461,-0.06848218827952088,-0.0254728992746385,0.8362976811082279,-0.04546952491799774,58.58075073367401,-7.086903713787429,3.9378792669148863,52.239214376656506,0.9117462902685103,5.905901858945985,-18.856042331301627,-7.49999987000139,-21.062529919307817,-0.5379900058777514,-1.0947505580131192
1.9333333,-17.18494662609236,1.3899781998893657,-0.17838505332154897,-0.023599525092953044,0.8249838999158585,-0.04498849628981385,60.75297990274991,-7.005703871220167,4.27390797465918,55.33668495905828,0.9658073503350093,8.127100921716476,-19.434380802603975,-7.49999987000139,-21.044456408862324,-0.844793927982782,-1.090087750785673
1.9375,-17.664435363544143,1.5764770274618516,-0.2939475519279723,-0.022069239599080363,0.8143401540649206,-0.04458367682481186,62.930787255231394,-6.94231349342179,4.510652697786627,58.318625782616444,1.0178520356895393,9.94125141902055,-19.951885964456036,-7.49999987000139,-21.10007204730809,-1.135307429785874,-1.0662621893902544
1.9416667,-18.119341407933742,1.7491549527446226,-0.4020685893590946,-0.02078507700034355,0.8043196644522598,-0.04427750481465128,65.06588328864339,-6.902537648254656,4.663849499408319,61.165697147359054,1.0675428049074123,11.378396268787096,-20.420292657676,-7.49999987000139,-21.245353886367315,-1.3963631868825581,-1.0353633991617468
