time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,lumbar_extension,lumbar_bending,lumbar_rotation
2.5458333,-9.130402017530598,-1.653654661829912,5.9611949917009515,0.04826166907669463,0.8826747721541267,-0.040361782002294934,39.98117919618393,-7.289850888755337,0.6060398831318358,35.450604397577905,0.6187297656485091,-11.037149623490606,-17.4892518782905,-7.499999870001614,-14.660414399250213,4.088748460440142,2.9068209991890686
2.55,-9.298450130441411,-1.4486255521860045,5.459513824199492,0.05149382942279899,0.8710277467809112,-0.04062008908779892,41.456571741939044,-7.413642564257935,0.897171803531082,38.38084480615166,0.6698721093212444,-7.21599893740635,-17.20751668199017,-7.499999870001614,-14.613487264078998,3.9682818209329613,2.5917073273881304
2.5541667,-9.468629447108968,-1.2491887241275563,4.976651594465772,0.05471802660475903,0.8594499829736165,-0.04091682195062556,42.945361132038734,-7.5451850937944345,1.1900773167168077,41.32190864645527,0.721203357493976,-3.4671842837641274,-16.900910249438013,-7.499999870001614,-14.582380627557544,3.8590386991995356,2.276972086769789
2.5583333,-9.642805998028525,-1.0604863204673014,4.529782948549134,0.0579244460810409,0.8480098262302344,-0.041284352777370116,44.459129892959446,-7.691012257077016,1.486072350159039,44.281724683431854,0.7728618932019015,0.14070195810813005,-16.54834884706426,-7.499999870001614,-14.582268720353136,3.7712510212774637,1.9636130276429358
2.5625,-9.822313643324074,-0.8868226918970643,4.133001015520037,0.06109994792772626,0.8367734807807541,-0.04174374015251331,46.00608653431198,-7.855407442747385,1.785579421036783,47.26294770472921,0.8248940512143605,3.5462031076869653,-16.13590302922698,-7.499999870001614,-14.627068767190915,3.713255161091605,1.653652045133652
2.5666667,-10.007772850907227,-0.7313367752974407,3.796232493865637,0.0642270411153487,0.8258034557904957,-0.04230138234164303,47.590005803561795,-8.039676187688562,2.08784785562551,50.26140254432494,0.8772269611247681,6.6976672366461845,-15.659392984521615,-7.499999870001614,-14.728880292779793,3.6907836581519344,1.3502751507501887
2.5708333,-10.199005176445143,-0.5957773517984647,3.5246143252414224,0.06728355652530231,0.8151566850121802,-0.042947890742851734,49.20978197013428,-8.241812764934686,2.3908635200277666,53.2655623393292,0.9296594412142194,9.554996238481621,-15.125966328666314,-7.499999870001614,-14.897501929477448,3.7065091094854865,1.0576794073501299
2.575,-10.39505966977018,-0.4804081748697794,3.3183676854760216,0.07024317349914978,0.8048825189336234,-0.043659156593996405,50.85959933024216,-8.456579711319703,2.6914691436573652,56.25704957403996,0.9818707433197431,12.090396628813119,-14.554521125068034,-7.499999870001614,-15.14004747810614,3.759878390648258,0.7807015859628205
2.5791667,-10.594352862998933,-0.38406301364975676,3.173142286833729,0.07307689470413055,0.7950208395712566,-0.04439922375638658,52.52962197370819,-8.675968238301104,2.98565958095621,59.21198515045215,1.0334440985560331,14.288194255797514,-13.974926166465808,-7.499999870001614,-15.460679152702303,3.8472507210795004,0.5243401870867596
2.5833333,-10.794911703969774,-0.3043572565792791,3.080758088685305,0.07575545653996196,0.7856004886730497,-0.045124373601010376,54.20704668555034,-8.889978993857007,3.2689582183740065,62.102923873843245,1.0839004979110172,16.143898449435085,-13.426066364695485,-7.499999870001614,-15.860466598668044,3.962327240937803,0.29327399540602733
