time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation
2.0083333,-1.1034766469552155,-5.033711509327275,5.417912698135236,0.038280007203025226,0.8819787494936588,-0.045002039490529784,36.060839474980355,-8.154165409991911,0.18458030573991585,37.52861900821876,0.6549979687318629,-8.794400861388288,-22.6848567361471,-7.499999870001539,-12.086109996615374,-5.1477024367258135,-12.686120380680746
2.0125,-1.8222808072106869,-4.8903928905382275,5.2275164615524075,0.041918744329879146,0.8703061454315281,-0.04698924896903519,37.881696978536915,-7.633884136617099,0.941129159117705,40.39099163465971,0.7049557944515638,-5.076632289338675,-21.84957802309502,-7.499999870001539,-12.203930854434805,-5.162464640653009,-11.029820010956543
2.0166667,-2.5284062779974854,-4.748249557159469,5.051645906617076,0.04553210911562948,0.8587908593403245,-0.04891297308592236,39.70136587835701,-7.113335688308633,1.6822569196723194,43.24194151128114,0.7547142556131712,-1.4788648502503712,-21.087565739250874,-7.499999870001539,-12.326374802504901,-5.168228345537134,-9.415174169939554
2.0208333,-3.2095175944070085,-4.608649693810173,4.90339841106635,0.049096595633355854,0.8475817037144098,-0.05071223280517113,41.516963048329316,-6.593333391659101,2.392577781103644,46.068925740235564,0.8040544373849984,1.8872775005736646,-20.466674012843807,-7.499999870001539,-12.458264150431122,-5.157143965316355,-7.88162735211471
2.025,-3.8539748536290257,-4.473311433949232,4.7932225455459285,0.05259228497916374,0.8368107874345115,-0.05233099788402617,43.322541899531636,-6.076634931064614,3.0569104784509555,48.85747728192742,0.8527238423217983,4.926185024731979,-20.04438428040171,-7.499999870001539,-12.604802870834652,-5.123453190212979,-6.464330676059213
2.0291667,-4.451338910491059,-4.344381583096885,4.7280843256641525,0.056004336868121084,0.8265863361172069,-0.05372053112706123,45.108414468320646,-5.568398361974284,3.6607338791239905,51.590865618722965,0.9004304678275656,7.564424319235822,-19.86369429779221,-7.499999870001539,-12.771529496998422,-5.064077240136939,-5.192323996524683
2.0333333,-4.993008020208524,-4.224422675475862,4.711101528269847,0.05932400987772127,0.8169870450078044,-0.054841568158383626,46.86129713022767,-5.076125520725925,4.190971845092289,54.25034067665779,0.94684706339145,9.754951984372417,-19.950162383700125,-7.499999870001539,-12.964026113267646,-4.9787922553375275,-4.087121199499654
2.0375,-5.472945496704447,-4.116308981995096,4.741637595077436,0.06254899891189854,0.8080585410849332,-0.055666249833645653,48.56526264547642,-4.609084005038533,4.6370630494770095,56.815922495875554,0.9916249129365818,11.4791083932716,-20.310291151005284,-7.499999870001539,-13.18737341594313,-4.870013116949484,-3.161831665568024
2.0416667,-5.888415883196458,-4.023047264130331,4.815770933940329,0.0656829702037221,0.7998123695245115,-0.05617966755496113,50.20332587106177,-4.177303814198351,4.992167430057601,59.2675810246711,1.034414426110894,12.746344832194445,-20.9313094816312,-7.499999870001539,-13.445398114958707,-4.742263300324342,-2.420913353441467
2.0458333,-6.240619683270561,-3.9475497632986647,4.927016259721717,0.06873431754786397,0.7922276191940552,-0.05638082933899302,51.75938971678652,-3.79033141972279,5.254281464939717,61.58658997209798,1.0748887674734893,13.591843797066948,-21.78230244963846,-7.499999870001539,-13.739814362178194,-4.601440288034031,-1.8605868677462298
2.05,-6.535106735761487,-3.8923930534357813,5.067172322463951,0.07171430410595693,0.785254967210328,-0.056282857192751515,53.220243629770536,-3.4559685508474995,5.427007128451925,63.75684777712704,1.1127669117569263,14.072363710354432,-22.81655981859017,-7.499999870001539,-14.06940279387005,-4.453995076447178,-1.4698628754796939
2.0541667,-6.781857435978975,-3.859595766353063,5.227191466647767,0.07463484767094163,0.7788226621615392,-0.05591229012695172,54.57732615999416,-3.1792144384524392,5.51975613015947,65.7660140502844,1.1478334785169264,14.260759791743645,-23.974965273908175,-7.499999870001539,-14.429392691018545,-4.306134873238625,-1.232061237245112
2.0583333,-6.994951406617697,-3.8504418884541334,5.397994290767461,0.07750624772125739,0.7728438400379474,-0.05530745466633698,55.82801359419975,-2.9615769352608443,5.547264496083962,67.60636981018615,1.1799537460937017,14.239692181617658,-25.190216637018526,-7.499999870001539,-14.811210358146907,-4.163139499732677,-1.1266383692617958
2.0625,-7.191794247115685,-3.86536707639169,5.5711753419736665,0.08033517114540098,0.7672245685567187,-0.05451594643977773,56.97626106711573,-2.800841411390082,5.528419768050607,69.27534496263995,1.2090828578604702,14.095036665721763,-26.39162982026401,-7.499999870001539,-15.202723117508146,-4.02886134319881,-1.1311029190008985
2.0666667,-7.391936972138511,-3.9039154983442965,5.7395591101669945,0.08312322044199798,0.7618720621272933,-0.053591349348542,58.03249557153631,-2.691309099071484,5.48453143554956,70.77566817626541,1.2352684380479002,13.909484376080885,-27.51022282481198,-7.499999870001539,-15.589040328458792,-3.905454841452479,-1.222800571567541
2.0708333,-7.615585894395428,-3.9647645333848733,5.897573078463235,0.08586635434405453,0.7567025041360494,-0.05258942274874093,59.01274469753034,-2.624451804568566,5.437271930548858,72.11510639371546,1.258646045358532,13.756776386657819,-28.483710342414692,-7.499999870001539,-15.953840419971495,-3.793350270447708,-1.3803848849682447
2.075,-7.881949038659557,-4.0458044458232605,6.041414744522561,0.08855527169948414,0.7516478391652063,-0.05156410096759348,59.93708091893479,-2.58987983205688,5.406561305304953,73.30579376586465,1.2794274606599398,13.696973401231793,-29.260991468017124,-7.499999870001539,-16.281096357696892,-3.6914494703929868,-1.5848496276957422
2.0791667,-8.207590220770296,-4.1442521283676745,6.169009719680347,0.09117664511004273,0.7466608306162423,-0.05056371815895008,60.82755866777417,-2.576483414308677,5.408664391832411,74.36320348445322,1.2978827420799035,13.773099744206455,-29.805708355170893,-7.499999870001539,-16.55699254594061,-3.5974866069485687,-1.8200672601480472
2.0833333,-8.604962346738487,-4.256775813409689,6.279788008570197,0.09371490112660286,0.7417177123963027,-0.04962784004917908,61.70590256286628,-2.5735887399508868,5.45472772229895,75.30487743615925,1.3143180532877683,14.009407191293198,-30.098509175167873,-7.499999870001539,-16.771779739744968,-3.50847613409527,-2.072849313904068
2.0875,-9.081271051006443,-4.379612995165577,6.374336218893637,0.09615416288745583,0.7368179572480871,-0.04878496504630036,62.59125188761067,-2.571975032653613,5.54991720333424,76.14908056204168,1.3290521776362243,14.41136570723002,-30.13777272916851,-7.499999870001539,-16.921308529621257,-3.4211697098970375,-2.332607548531101
2.0916667,-9.63778360952172,-4.5086744013501585,6.454001813617517,0.09848000185661812,0.7319810554630618,-0.04805123570804303,63.49826441594688,-2.5646301919672196,5.693235157506089,76.91357139070135,1.3423950599165584,14.967312393133739,-29.9387349646981,-7.499999870001539,-17.008014376730646,-3.332460514872092,-2.5907429496413057
2.0958333,-10.269650317101924,-4.639637692314415,6.52052295276141,0.10068073634655145,0.7272406981415109,-0.04743024874954232,64.43582539206874,-2.5471698689236844,5.878006126333703,77.61466200169585,1.3546313996244261,15.651507180132926,-29.531164190669056,-7.499999870001539,-17.04119008155563,-3.239695208496967,-2.8399240702073016
2.1,-10.966251196175905,-4.768041073222122,6.575735370990845,0.10274811689754348,0.7226372652552608,-0.04691403908240485,65.4065028375674,-2.5178953559602357,6.092936664985545,78.26667529811036,1.3660111785782996,16.428192176316912,-28.955912793738335,-7.499999870001539,-17.036466643309996,-3.140871229999279,-3.0734359628317134
2.1041667,-11.712027793838386,-4.8893875775937605,6.621376505282269,0.10467734708035645,0.7182098734956565,-0.046485240250165975,66.4067630598886,-2.4775117605090453,6.323587422454357,78.88180917432163,1.3767472901986977,17.25615868934627,-28.260788803398757,-7.499999870001539,-17.014523929676944,-3.034710340486473,-3.2847711009715126
2.1083333,-12.487715953895131,-4.99926692762968,6.658979151098802,0.10646651742563921,0.7139893256322695,-0.04612023387472656,67.42784288849157,-2.4285689277802116,6.554055653568014,79.47031701282837,1.3870186897713377,18.093302410591875,-27.496226214742972,-7.499999870001539,-16.99916024669823,-2.9206130033506965,-3.4675753522433546
2.1125,-13.271865305015865,-5.093496212454011,6.689830096335213,0.10811566658742022,0.7099930976134965,-0.04579285857334462,68.45709462094685,-2.3747226474351675,6.768657687175746,80.0408466910402,1.3969763112313447,18.90069033604349,-26.711200039512185,-7.499999870001539,-17.01494967473113,-2.79851549694611,-3.615956776641308
2.1166667,-14.042514956214129,-5.168274935208965,6.714965028935746,0.10962577912825147,0.7062230763409868,-0.045478096701661024,69.479586839698,-2.3199359989088912,6.953422023430873,80.60076624753033,1.406748751111609,19.64576130753817,-25.94975456597636,-7.499999870001539,-17.084785226962655,-2.668690641684363,-3.725046837328647
2.1208333,-14.778888431072193,-5.220345125819295,6.735176804447949,0.11099803399060691,0.7026662534730851,-0.04515519332346801,70.47975079009187,-2.267741095017772,7.097247411437911,81.15633937800999,1.4164453315256722,20.304417430279475,-25.24841189341184,-7.499999870001539,-17.227625650237968,-2.5315460414360698,-3.791623114316589
2.125,-15.462967853350161,-5.247144221098107,6.751024774156334,0.112233526275937,0.6992981097611757,-0.04480985381114259,71.44288792168328,-2.22065843297315,7.192637427467017,81.71267647513866,1.426155245651643,20.86191471455933,-24.634612849034397,-7.499999870001539,-17.456730910782657,-2.3874724674243812,-3.814593615412113
2.1291667,-16.080806553800173,-5.246938529374453,6.762842620068429,0.11333354745304862,0.6960880495193769,-0.04443539472279522,72.35638518200568,-2.179834323985259,7.235985063031853,82.27345487346732,1.435942675085736,21.31260964533639,-24.126217730103306,-7.499999870001539,-17.77859501321775,-2.236777710694675,-3.795202585781102
2.1333333,-16.62344913268877,-5.218928315147965,6.770747708600487,0.11430038379709657,0.6930059813773808,-0.04403289759591817,73.21052226206953,-2.1449194166754904,7.227438741124943,82.84046257320031,1.4458388263198592,21.658749279557266,-23.731968265653972,-7.499999870001539,-18.192677301159673,-2.0797139421490445,-3.736914815981134
2.1375,-17.087359835529092,-5.163319635331437,6.774656724240008,0.11513849665817522,0.690029002078133,-0.043610531830590424,73.99880795762881,-2.1141796247416345,7.17042611890998,83.41306759755466,1.455832669280489,21.908590874485473,-23.452704851268365,-7.499999870001539,-18.691912997860303,-1.9165794786288552,-3.6450289071848383
2.1416667,-17.47431574292236,-5.081359815356709,6.7743119567230465,0.11585587059086232,0.6871471395977634,-0.0431823016760945,74.71785121943773,-2.084804100049622,7.070937751864029,83.98774613221808,1.465862701808621,22.074188489410975,-23.283069379083848,-7.499999870001539,-19.263876251861117,-1.7478583427646464,-3.526126624029341
2.1458333,-17.790789751899307,-4.9753313080142165,6.769320912598459,0.11646526401173783,0.6843672529430138,-0.04276653442772118,75.36684309578023,-2.053351318033654,6.936678428357223,84.55781115323197,1.4758122133227702,22.16918118122509,-23.21341824461234,-7.499999870001539,-19.892397084804898,-1.5743570659851436,-3.3874725319130685
2.15,-18.046913546742374,-4.848494414043613,6.759209160698417,0.11698510143682835,0.6817144507596374,-0.042384428853160946,75.9467810788692,-2.0162555750179654,6.776184928857506,85.11346475295633,1.4855101980791896,22.206865743252997,-23.23171520272098,-7.499999870001539,-20.559404197876553,-1.3973043116203332,-3.2364469120926014
2.1541667,-18.25516067282528,-4.70496685685337,6.743482503663373,0.11743981656718448,0.6792307435441937,-0.04205890360683616,76.45959596650633,-1.970307724285016,6.59799297529535,85.64225207621112,1.494739277851853,22.19875359435759,-23.3252426876198,-7.499999870001539,-21.24676944091375,-1.2183881298718178,-3.0800520012386983
2.1583333,-18.42891819257495,-4.549530447856655,6.7216895798626215,0.11785955849311833,0.6769710492410633,-0.04181384583588925,76.90733980794835,-1.9130310216044453,6.409918867208595,86.1299283396658,1.5032508342750852,22.15371649475631,-23.482032187471113,-7.499999870001539,-21.937954270974956,-1.0397142827202683,-2.9245001808089235
2.1625,-18.581118882661716,-4.387362425020282,6.693471144355213,0.11827926000515522,0.6749970922947909,-0.041673702464723045,77.2915633959821,-1.8428959893231527,6.21850420907003,86.56167227897154,1.51078618749085,22.077733556127484,-23.691952391131714,-7.499999870001539,-22.619298288102094,-0.863678905026767,-2.774879884079497
2.1666667,-18.723084076017116,-4.223700129728004,6.658581032966545,0.11873711333264145,0.6733700960457368,-0.041663217233769805,77.61296051681173,-1.759352149019815,6.028654438859984,86.92350399016233,1.5171013421489878,21.974171163405934,-23.94741019655783,-7.499999870001539,-23.280844535723265,-0.6927626174205223,-2.6348960951569653
2.1708333,-18.86368530875911,-4.063460882820581,6.616869311101375,0.11927251952661097,0.6721433595110368,-0.041807031010692754,77.87129857578489,-1.6626914277491842,5.8434833084459985,87.20371210620695,1.5219918963366528,21.844464730330202,-24.243628960413698,-7.499999870001543,-23.91666112991967,-0.5292698190871636,-2.5066917406515516
2.175,-19.008881625365206,-3.910852500618315,6.568229830962208,0.11992360819797418,0.6713557692881393,-0.04212886898020569,78.06560801595533,-1.5537901635421283,5.664357099945489,87.39408193803156,1.525314476682588,21.689031619741357,-24.5784880693844,-7.49999987000155,-24.524682276395954,-0.3750511747078993,-2.3907684600363086
2.1791667,-19.161639955345294,-3.769021017740243,6.512528054192093,0.12072448229029571,0.6710270576137165,-0.042650146098761416,78.19457557414607,-1.4337973504406418,5.4911157844578575,87.49074777259592,1.5270016137647342,21.508229759993522,-24.9519486072657,-7.49999987000156,-25.10614160327155,-0.23125382936540023,-2.2860324479207117
2.1833333,-19.322205198045836,-3.6397868013722325,6.4495351472404545,0.1217024095805557,0.671155270643529,-0.0433879913902093,78.25707737856602,-1.3038419640945758,5.322434896581147,87.49455900944228,1.5270681323986988,21.303186325356734,-25.365147753051886,-7.499999870001575,-25.66470157171079,-0.09813980139185222,-2.189986337340293
2.1875,-19.488656532031086,-3.523514866826178,6.378897106946929,0.12287522543177536,0.671716550482429,-0.0443528575456967,78.25278907453489,-1.1648218610256695,5.156282519965497,87.41093164459059,1.525608559543067,21.076355440496165,-25.819300647749095,-7.499999870001589,-26.20539645229554,0.024999838710456912,-2.0990690615786813
2.1916667,-19.657666501056458,-3.419149022650878,6.300161635423164,0.12424921348874696,0.672667032338052,-0.04554599960582686,78.18281298501974,-1.017315021559158,4.990420830009363,87.2492331022053,1.5227863875869356,20.83172113458159,-26.314579730018497,-7.4999998700015995,-26.733507734256733,0.13982269643804957,-2.00911609144002
