time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation
2.4708333,-7.0859244203272915,-3.1638327029462787,5.780400109574736,0.1254246746492112,0.8405011535553857,-0.04904820043605343,44.2925430445377,-7.2937362699989645,-1.0468673219163884,36.659245640997774,0.6398245367265429,-1.0518337215263411,-9.15188601186987,-7.499999870001461,-7.8086124403140476,0.5730079074574879,-2.236895533538765
2.475,-7.317655882007509,-2.953323962174815,5.5474033354163605,0.12705117962434836,0.8317023815428127,-0.048395625521829355,46.06172434413545,-7.037660033458915,-0.5583356227277788,39.68728713392205,0.6926738306127306,0.7934812074274228,-10.001793364482472,-7.499999870001461,-8.13733342168733,0.2943457947243821,-2.944597109917271
2.4791667,-7.543672401015054,-2.74724071196378,5.319331554078528,0.12872575038649672,0.8229742152164553,-0.04779851225394603,47.81740353812516,-6.781224148928665,-0.07571298366209431,42.692256907803845,0.7451204470443687,2.5738538990517297,-10.863748820578245,-7.499999870001461,-8.491399601627077,0.03126159733115548,-3.6239679234914166
2.4833333,-7.75873441692694,-2.5499508629591103,5.100881539738116,0.1304929928395041,0.8143817861649786,-0.04730713367657967,49.54600854766927,-6.524215348499557,0.39554441249089367,45.6513673569228,0.7967666672792916,4.230469440031333,-11.747682617837562,-7.499999870001461,-8.893781144698659,-0.20150738385823763,-4.248423656335152
2.4875,-7.958524037919376,-2.3656932186030395,4.896242064080639,0.13239062290330872,0.8059797676277523,-0.04696203514155445,51.23399071932171,-6.266721405390063,0.8508603123436886,48.54250413922702,0.8472265232420105,5.715940010083101,-12.659686577550138,-7.499999870001461,-9.362991262446348,-0.3908399603229724,-4.794839953025629
2.4916667,-8.140069595324352,-2.1984981200170446,4.708750490682104,0.13444654822398092,0.7978086923962505,-0.046790324289028754,52.86818818473118,-6.00931270943966,1.2869536122459817,51.34475970545647,0.8961351093631477,6.998077568794117,-13.600999237895312,-7.499999870001461,-9.911403130385349,-0.5258676414904158,-5.245131384109264
2.4958333,-8.302108585303607,-2.0520875737481483,4.540514284658618,0.1366765702617878,0.7898928264381921,-0.0468033112832496,54.43649256232609,-5.753223274311014,1.7021776727632463,54.03913587585616,0.9431608448559948,8.061768872983091,-14.567798573389322,-7.499999870001461,-10.544157980961723,-0.5984374370790547,-5.587600226250197
2.5,-8.445341814698924,-1.9297478824581615,4.392078677616294,0.1390829139697208,0.7822397807295206,-0.04699579373383281,55.928744880305175,-5.5004906935867774,2.096706353862587,56.60936486215395,0.9880198032530024,8.90890056729625,-15.551707266861035,-7.499999870001461,-11.25877128852575,-0.6033890772391078,-5.817919903352149
2.5041667,-8.572522986281275,-1.8341748490709946,4.26225100801955,0.14165376665807658,0.774841894868733,-0.047347043118528165,57.337695095639965,-5.2540117649505085,2.472489369235223,59.042733459176944,1.0304900972629834,9.55656535212112,-16.540764750842186,-7.499999870001461,-12.045482732921963,-0.5386567496022469,-5.939597860454689
2.5083333,-8.688335934619786,-1.7673036082151834,4.1481837260454935,0.14436392154172503,0.7676792336355774,-0.047823261005029934,58.65981591682384,-5.017483592722633,2.8329339710232158,61.33075780533273,1.0704236555631403,10.03397052766949,-17.520565057705323,-7.499999870001461,-12.888325286246232,-0.4052166801899918,-5.963772837382916
