time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,lumbar_extension,lumbar_bending,lumbar_rotation
2.3666667,0.7023392783942898,-2.87549039499001,7.7005462021909485,0.1713140079555177,0.8658128946035786,-0.05206031835323894,28.137040107392934,-7.1163826981411935,6.720526211072483,24.584357124329845,0.4290779750215661,-9.92058753778647,-7.991233853443013,-7.499999870001507,-12.140347412210046,3.9967918266297313,-3.5268107809939395
2.3708333,0.47135491227340004,-2.9824387587252534,8.027779736695106,0.17501427522428487,0.8584284946825659,-0.05136832383024931,29.9350136607153,-6.738557959955328,7.218176970683832,28.15470902153346,0.49139237139085923,-7.639889163088297,-10.223660748403336,-7.4999998700015285,-12.136175179972902,3.8617432289104943,-4.049771418211733
2.375,0.2464921455343231,-3.083976601744103,8.346100015199974,0.17862062149399338,0.8511363663217465,-0.0507131162107468,31.71655091466169,-6.37206386764284,7.705049939911301,31.67979903318487,0.5529167988240561,-5.41270177433626,-12.385087741130214,-7.499999870001553,-12.15615833858701,3.727085907045262,-4.55381592135943
2.3791667,0.03318280518674757,-3.1747951141897506,8.64700096776102,0.18204742667879675,0.8440225889764656,-0.05012798992350689,33.46527071901553,-6.028006030169719,8.170992117794215,35.11546377088391,0.6128804607773227,-3.288465275263004,-14.408739132445543,-7.499999870001578,-12.222409333758232,3.5926368350167746,-5.021537681955397
2.3833333,-0.16445183484208092,-3.2498188357372175,8.922752697675822,0.1852246612907594,0.8371611866669815,-0.04963967166397162,35.16507314967923,-5.716994510872767,8.607058369466573,38.41989960742282,0.6705537463093548,-1.3089103224549465,-16.235944235553898,-7.4999998700015995,-12.353159049599503,3.457203040802182,-5.438494855260732
2.3875,-0.34408924831947735,-3.3043887427156644,9.16670627375866,0.1881034032822209,0.8306090492476673,-0.04926593060188868,36.80063927756586,-5.44879552409368,9.005999870115927,41.55517023874009,0.7252745420010882,0.4947901669055075,-17.819356955815007,-7.499999870001614,-12.561308749651372,3.318389149510617,-5.794513800631725
2.3916667,-0.5055097335796481,-3.334500771937873,9.37350303349638,0.19065906923433415,0.8244022604937624,-0.049014070667858955,38.35820194958973,-5.231898509182195,9.36259852468645,44.488890585992756,0.7764776215911393,2.10383685425122,-19.125216586710007,-7.499999870001621,-12.853511282532642,3.1726935069762794,-6.084651830344183
2.3958333,-0.6506853124747249,-3.337082434657654,9.539172496295071,0.19289216595183273,0.8185544851400735,-0.048880384798341885,39.826469819647926,-5.073020307139312,9.673804567584936,47.19587004258354,0.8237233260470718,3.5124696482139406,-20.134445393045507,-7.499999870001621,-13.229855231845313,3.0158694364427534,-6.30957393849126
2.4,-0.7836479559540472,-3.3102694433466864,9.661124858885675,0.1948266283440757,0.813057865184277,-0.048850560462349875,41.19751245647916,-4.976593712714564,9.938676842067018,49.65941636869587,0.8667203208186264,4.727475603579729,-20.84253387896965,-7.499999870001617,-13.684153498228987,2.8434676550374194,-6.475143300822995
2.4041667,-0.9101572418813972,-3.253631456696959,9.738065592046002,0.19650602963872071,0.807886459487403,-0.04890094597029522,42.467407349999974,-4.944304306548927,10.158173652245468,51.87202569695066,0.9053376387089801,5.766627459772274,-21.258347751582956,-7.49999987000161,-14.20477549610228,2.6514412179830047,-6.591201684694576
