time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,lumbar_extension,lumbar_bending,lumbar_rotation
2.2416667,-6.0644909571740975,-1.568987693804236,4.526528120936536,-0.018665545061251638,0.8525712067475002,-0.04515222701882787,35.976977780737826,-10.820223420125645,3.168292768507541,34.34111880186994,0.5993655872868617,-2.345198824770042,-23.794892306427304,-7.499999870001507,-12.357625920742286,2.09301314349608,7.380293563019364
2.2458333,-6.058221005967162,-1.6417441082521498,4.637909671795198,-0.016643854033862943,0.8447611001369738,-0.04533085365241586,37.62147352926324,-10.817060580847093,3.379673340757412,37.46214309444305,0.6538377379159725,-1.434927518436455,-24.76156356162283,-7.4999998700015285,-12.870925879421346,2.04056061381082,7.317575394813962
2.25,-6.051208481696111,-1.7113194827014744,4.744785194322029,-0.014643995848982105,0.8370502015159114,-0.04550089957319114,39.23912633574013,-10.816327888351026,3.591806488394318,40.53096489702488,0.7073987831973756,-0.5389912120882145,-25.69214478171246,-7.499999870001553,-13.397226496810248,1.9876035358262463,7.2677869522550855
2.2541667,-6.043214686960341,-1.7747637210479719,4.842718653664139,-0.012685031309750159,0.8295278884675286,-0.04565397980128037,40.804996790444676,-10.820494840234305,3.80512992666605,43.49878223769419,0.7591969680215119,0.3313778190310306,-26.550954731005113,-7.499999870001578,-13.94749155706368,1.9341173300603038,7.241737373254663
2.2583333,-6.03496549810165,-1.8295792408687692,4.927433336244759,-0.010781227772321223,0.8222653933173252,-0.04578207274613427,42.29784988124803,-10.83204390883672,4.019528481864034,46.32329220021642,0.8084939672017242,1.1705668723864053,-27.30336838937408,-7.4999998700015995,-14.528876563202667,1.8809491506312819,7.246200814634257
2.2625,-6.028524172259495,-1.8739227336678994,4.994934961524751,-0.008941203874300684,0.8153102333763637,-0.04587770711458088,43.7017166966895,-10.853332858753394,4.234236301125566,48.97119094499056,0.8547085190721165,1.9800406021636567,-27.91687101251394,-7.499999870001614,-15.143452566010314,1.8300566223945085,7.2823976748268455
2.2666667,-6.02753425990796,-1.90676989110442,5.041670718925242,-0.007168345444528364,0.8086841219199292,-0.04593431637541989,45.00705972504075,-10.886349429951057,4.447910152102916,51.419796771339996,0.8974447532689742,2.7684519666584615,-28.36255351154151,-7.499999870001621,-15.787591234665971,1.784565863422112,7.345034942588464
2.2708333,-6.037297497389291,-1.92802612342225,5.064711260874902,-0.00546221717974126,0.8023844474567952,-0.045946854897278,46.21138771438869,-10.93240118082857,4.6588553121898535,53.65760638016864,0.9365018993455869,3.5503756719580744,-28.61693323854723,-7.499999870001621,-16.452087021157038,1.748657734088304,7.422030760625345
2.275,-6.064664645146399,-1.9385718108109629,5.061928973786199,-0.0038204777426052283,0.7963887427298647,-0.04591261334561268,47.31921827026323,-10.99180748971057,4.865334727548976,55.68374627488422,0.971864711911625,4.343901123428072,-28.66385490073634,-7.499999870001617,-17.122991888077333,1.727316949759395,7.494998706773998
2.2791667,-6.117735304782577,-1.9402391958351777,5.032140615171817,-0.0022407814651317017,0.7906610390824365,-0.04583201301528653,48.34137818356034,-11.063665184265613,5.065861992701681,57.50646370191775,1.0036771325758436,5.167542969624516,-28.49615371421014,-7.49999987000161,-17.783042663743263,1.725988342791029,7.540503804252805
2.2833333,-6.205383747617205,-1.9357250658946357,4.975189297039165,-0.0007222730284803284,0.785158757492498,-0.0457090900967713,49.293735814660394,-11.145747979212832,5.259384596841214,59.140960238442275,1.0322044789179026,6.03705176525344,-28.1167625570243,-7.4999998700015995,-18.413483265985196,1.7501791524036796,7.532025228808743
2.2875,-6.336648457296413,-1.9284466197722323,4.89195651216444,0.0007335397206808043,0.7798388790071814,-0.045551439046434765,50.1955434552345,-11.234577953962333,5.4453048071586405,60.60695727124,1.0577909540779085,6.9627078505761535,-27.539012970254184,-7.499999870001589,-18.996033447434346,1.805033277259061,7.442474996320411
2.2916667,-6.52003911929936,-1.9223485347474536,4.784311392093782,0.0021225837890553084,0.774662519260184,-0.04536955295316732,51.06760612839433,-11.325678850835834,5.623343844416681,61.92637279212803,1.0808190991864464,7.9475581440010545,-26.786000606267823,-7.499999870001582,-19.514741668648004,1.894894456072797,7.247036360892163
2.2958333,-6.762822476419854,-1.9216696402668152,4.655014804774863,0.003438605916450106,0.7695975840559657,-0.04517570206742921,51.93048123970358,-11.413990359721272,5.793305620902758,63.12139267560515,1.1016761308083678,8.986837023122071,-25.889036870775197,-7.499999870001582,-19.957489473691982,2.0228785017700193,6.926013070465014
2.3,-7.070346866445356,-1.9306788838679065,4.5075981696918515,0.004673960867527754,0.7646197320368524,-0.04498262618119048,52.80286428036545,-11.494394821976654,5.954820698005878,64.2130747427086,1.1207295772604544,10.068555679302948,-24.885360172222452,-7.499999870001589,-20.316986655558292,2.190488410128271,6.46733779975154
2.3041667,-7.4454571993060945,-1.9533921670584822,4.346232633724667,0.005820558263967291,0.7597122392538161,-0.04480232512582053,53.70025401608731,-11.56228782570786,6.107145803884734,65.22048080476776,1.1383121299170451,11.175019751954276,-23.815395708026887,-7.499999870001603,-20.591195222313136,2.3973204976176,5.8683925369569065
2.3083333,-7.888042828795242,-1.9932839557559145,4.175595894405906,0.006870713094544773,0.7548654528500245,-0.04464514173759626,54.63393992721319,-11.614115512167158,6.249068646133791,66.16023133508989,1.1547138707649258,12.284899451747885,-22.719901034895102,-7.499999870001624,-20.78322049103885,2.6409135678450704,5.13686007921113
2.3125,-8.394754695601094,-2.0530106345535923,4.0007332966208144,0.007817703403541081,0.7500763574600875,-0.04451921979128488,55.61032744942574,-11.647805583567207,6.378935766486043,67.04633604537213,1.1701793154043012,13.375451110275574,-21.637307280048226,-7.499999870001649,-20.90078430358598,2.916779536911161,4.290462140618579
2.3166667,-8.958926359154692,-2.1341660107178306,3.8268995764341684,0.00865596306565344,0.74534846110377,-0.04443033911881501,56.63061145637126,-11.663035029735314,6.494793993546191,67.89016531137497,1.1849069143331186,14.424557680824323,-20.601482942096194,-7.499999870001674,-20.955431971781568,3.2186229577121312,3.35563323486479
2.3208333,-9.570732823104379,-2.2370918606450543,3.6593628598354533,0.009380996802746257,0.7406918757226165,-0.04438207117479267,57.690814281213,-11.661301566983356,6.594618353543854,68.70047381384121,1.1990494655591875,15.412377072687079,-19.640048005436643,-7.499999870001695,-20.96161722604802,3.5387179883231967,2.365375728157913
2.325,-10.217615222716711,-2.360766666073968,3.503158735086296,0.009989254025586033,0.736123245179627,-0.04437612433153094,58.78220644594893,-11.645792188747414,6.676589466976446,69.48344741232289,1.2127149327028117,16.322514955358916,-18.773287922101435,-7.49999987000171,-20.93576625926087,3.8683815459314244,1.356657313813628
2.3291667,-10.884983076274334,-2.502792749521956,3.362800560586521,0.010478281536610378,0.7316651242593408,-0.04441266958001364,59.89211421294831,-11.621066922135622,6.73937803961462,70.24279643136124,1.2259680731475704,17.14273828269989,-18.01367441990976,-7.499999870001717,-20.895361540700886,4.198473706312315,0.36770366295628454
2.3333333,-11.557176700856205,-2.659494932419841,3.241976325336448,0.010847431505016802,0.7273445397663826,-0.0444904157583628,61.00508349091018,-11.59259676738649,6.782392459156338,70.97994540829716,1.2388337497639659,17.865301733921118,-17.365980233451527,-7.499999870001717,-20.858034337694626,4.51986938189027,-0.5645539267531401
2.3375,-12.218631666631538,-2.8261324128691836,3.1432807748531824,0.011099212162717894,0.7231907321075861,-0.04460628023301676,62.104317615216665,-11.566209672514631,6.805949591715682,71.69436078358034,1.2513026501837858,18.486972437581286,-16.82795452088195,-7.49999987000171,-20.840635782912603,4.823866471023807,-1.4067143206702646
2.3416667,-12.855140512812245,-2.9972114337991327,3.0680341762728696,0.01124109942270444,0.7192323914182618,-0.04475465362311506,63.17324810559869,-11.54750482508036,6.811339359659386,72.3840184102931,1.2633394463802292,19.008821485473067,-16.391491565463724,-7.499999870001695,-20.858278542463033,5.102513593465139,-2.130725654321644
2.3458333,-13.455066680740192,-3.166872467792359,3.016223819973777,0.011287402404231284,0.715494923624552,-0.044926427501450074,64.19705167892981,-11.541293690720334,6.8007688925251415,73.04596254010589,1.2748925508132583,19.435823806630594,-16.044179403816965,-7.499999870001678,-20.923391072241742,5.348851352743486,-2.715223589784886
2.35,-14.01034769430316,-3.3293149064924084,2.9865774945206285,0.011260698338843942,0.7119982908118015,-0.04510808453613728,65.16391492596645,-11.551119645721466,6.777189469392282,73.67687417481193,1.2859040360355354,19.776289532404256,-15.771068940624795,-7.499999870001656,-21.04487536113061,5.557066864160111,-3.1463594154600214
2.3541667,-14.517140074856286,-3.479216432479899,2.9767502259277463,0.011192429736650961,0.7087557628428641,-0.04528119666950617,66.06588256634254,-11.578900141242531,6.744027151533207,74.27356732752621,1.296318296084978,20.041148496792363,-15.55647218082335,-7.4999998700016315,-21.227480407628832,5.722566174119742,-3.4181267752456814
2.3583333,-14.976006522381173,-3.612104061117664,2.98358547957466,0.011122408926989761,0.7057736085077044,-0.04542262317124551,66.89920039627101,-11.624725956595668,6.704854465255857,74.83336447670014,1.3060885993942846,20.243122315681582,-15.385591317111835,-7.499999870001603,-21.47148789963499,5.841976302061579,-3.5322272642995043
2.3625,-15.391614294969726,-3.7246388580153713,3.0034040689601427,0.011097123865811168,0.703051499524009,-0.0455055716938647,67.66415681554159,-11.686838673789108,6.66305390143674,75.35434662446045,1.3151814531328885,20.395837030477217,-15.245802199466835,-7.499999870001571,-21.772763639560946,5.913097725739307,-3.497535688325024
2.3666667,-15.771985100869935,-3.8147853581398534,3.032278035435933,0.011166865731762819,0.7005833015744412,-0.04550152443216127,68.36450820095591,-11.761789051371153,6.621531315148415,75.83550451897135,1.3235792425353379,20.512943712907852,-15.127463286069956,-7.499999870001543,-22.12317841883806,5.9348349570418835,-3.3292390543748587
2.3708333,-16.127396261283057,-3.881848435164993,3.0662595237848604,0.011381826743070768,0.6983579797631083,-0.04538287111551772,69.00662392512933,-11.844758441844048,6.582534696955954,76.27682449676355,1.331281729132441,20.607316937272333,-15.024187582031608,-7.499999870001521,-22.511361888195445,5.907131924687834,-3.0477304852938403
2.375,-16.469072564583712,-3.9263740608031314,3.1015514229360015,0.011787475195802928,0.6963604599682857,-0.0451259571550884,69.59850359179461,-11.93000830131533,6.547618650422796,76.67933197553289,1.3383068098433635,20.690390135310338,-14.932590121434325,-7.499999870001507,-22.92372629929853,5.830928336960438,-2.67733676280794
2.3791667,-16.807826518868392,-3.9499257789487676,3.1346227236643283,0.012419704284314128,0.6945723723028745,-0.04471417331506929,70.14880934876454,-12.01141346009133,6.517767957243643,77.04510249197338,1.3446907096215306,20.771668037310654,-14.851595043345869,-7.4999998700015,-23.34567764651437,5.70813731600839,-2.2449456364475684
2.3833333,-17.152802335962846,-3.954765078710062,3.162283711728733,0.013300416083343761,0.6929726454299568,-0.04414068847543945,70.66602697930047,-12.083032715529704,6.493659318709942,77.37724243294579,1.3504876451493582,20.85843700858714,-14.781443463332765,-7.4999998700014965,-23.76291464178247,5.541630907370865,-1.7785827159484662
2.3875,-17.510457476407048,-3.943479307559774,3.181741939233167,0.014434262396322445,0.6915379607600711,-0.04341044259892853,71.15782540597766,-12.139670505854204,6.4760060856812105,77.67983779014192,1.3557689304377092,20.955678152479138,-14.722579315595928,-7.499999870001493,-24.16270308009692,5.3352142687517174,-1.3059766558389172
2.3916667,-17.883879088299604,-3.918612164062901,3.1906586294285133,0.015807181876428676,0.6902431307394052,-0.04254106342705589,71.63063274709195,-12.177381466129164,6.465905230587881,77.95786585880299,1.3606214356772128,21.06617542060397,-14.674601580149785,-7.499999870001489,-24.53500900407821,5.093572838538633,-0.8531528861265277
2.3958333,-18.272488177677612,-3.882354909468597,3.1872179255948265,0.017387156698978185,0.6890615096673239,-0.04156246772478152,72.0894012756565,-12.19386719071649,6.465096833172866,78.21706202185698,1.3651452621825118,21.19079910518606,-14.63545553354132,-7.499999870001489,-24.873380297036583,4.822186781141318,-0.4431135994232522
2.4,-18.672138818409305,-3.8363473902337963,3.1702109451953753,0.019127285783046354,0.6879655450792689,-0.04051508033599008,72.53750714064846,-12.188718866453694,6.476058476797422,78.46373444606125,1.369450508229842,21.328931744879736,-14.600992732669681,-7.499999870001493,-25.175482860200365,4.527217683236985,-0.09468909371591241
