time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation
1.0416667,0.6298949027931342,-0.14652649232033865,-0.124832764381097,0.08011147780645538,0.8479838464500677,-0.032184081605535896,44.53011725667062,-8.867591454387282,4.472776821915492,51.60799710291839,0.9007294699673342,-4.532629103508639,-3.6960928379509137,-7.499999870001614,-21.797065210464417,1.339754086116842,-5.845189250705401
1.0458333,0.34066756192681025,-0.1606484047865701,-0.4522201001103388,0.08110337152889387,0.8377188367732856,-0.03234284423741869,45.90719300707368,-8.541823625548313,4.92001284339159,53.98075802730558,0.9421419603926463,-1.8779739746479438,-4.831982948798539,-7.499999870001614,-21.94753804412755,1.5426518816870178,-5.73136897537003
1.05,0.042934066159937716,-0.174098436559558,-0.7755862929571098,0.08206997826602934,0.8274704753886173,-0.0324907177478732,47.2927993761157,-8.222674599104419,5.36681693685305,56.33832160476619,0.983289207085993,0.7092668257872954,-5.969912147367722,-7.499999870001614,-22.109924817072944,1.7400228566211873,-5.614742428506775
1.0541667,-0.27118396742430495,-0.18628851143943737,-1.0916674435543896,0.08298937535257005,0.8172559095312815,-0.032621073965910505,48.694911619967904,-7.916711085921392,5.8123224532202,58.66669810104688,1.023927043131793,3.166996470916521,-7.109953414591986,-7.499999870001614,-22.295464414636857,1.9268889156488753,-5.492011720102101
1.0583333,-0.6083420556520549,-0.19679012102598134,-1.3985798335645645,0.08384617542414899,0.8070931559830229,-0.03273515014485058,50.12038607396487,-7.630339045758455,6.254896498216344,60.954191914644646,1.0638513417827136,5.443149531579531,-8.24866474656167,-7.499999870001614,-22.51410670686999,2.0992957940785106,-5.359031056066782
1.0625,-0.9734545064348834,-0.2053930414810732,-1.69619564207721,0.08463426187134514,0.7970012618796679,-0.03284449911032887,51.57439862150513,-7.369597204444516,6.691984557880001,63.192243740287864,1.102912714984442,7.499291546056052,-9.378267746862026,-7.499999870001614,-22.774002746347094,2.2546617445518593,-5.210694106506847
1.0666667,-1.36931116412471,-0.21214073383035578,-1.9861958143860639,0.0853588362408018,0.7870003112036921,-0.032972004190996516,53.05991145722216,-7.139840485457524,7.120147284608357,65.37590056681118,1.1410247163855285,9.312749292524726,-10.48671240273139,-7.499999870001614,-23.081112985006765,2.3919801407918433,-5.041125878683482
1.0708333,-1.7963930965189936,-0.217336106540908,-2.271777205919006,0.08603744758656777,0.7771113330056911,-0.033151370845200895,54.57722537606776,-6.945334729812272,7.535253623820572,67.50381435186605,1.1781638182066465,10.877114289943917,-11.55860499443914,-7.499999870001614,-23.43892852458583,2.511883266641044,-4.844173856040005
1.075,-2.2529418683047435,-0.22151051056396387,-2.557050579491983,0.08669965378532939,0.7673560673062642,-0.033425128580980984,56.12370750446659,-6.788812435752404,7.932766332780206,69.57774063828032,1.2143606604457489,12.20117012060981,-12.576817083471392,-7.499999870001614,-23.848291279797678,2.6165852094734063,-4.61412514456344
1.0791667,-2.7353091447269997,-0.22534916745883385,-2.846221584908633,0.0873850707064268,0.7577564480151222,-0.033841260191553334,57.69380069774688,-6.671054483858807,8.308060750472972,71.60160784590083,1.2496838069572869,13.30648346762581,-13.524482067664485,-7.499999870001614,-24.30730158261579,2.709717042275118,-4.346523354490523
1.0833333,-3.2385651506917505,-0.22957118975957333,-3.1426875357561257,0.08813979439932441,0.7483337026648754,-0.034448674701685,59.279394818532744,-6.590564230088239,8.656744607940757,73.58031829150197,1.284218819303024,14.224037471157164,-14.3870384850117,-7.499999870001614,-24.811320031803323,2.7960574677154963,-4.0389334952583456
1.0875,-3.7572818872789124,-0.2347733601343829,-3.448200801849797,0.08901146004240418,0.7391071664098542,-0.03529187055933117,60.87056177041559,-6.543392950760017,8.974974573104888,75.51848540943239,1.3180462170954452,14.990351734676326,-15.15400046491895,-7.499999870001614,-25.35310149852926,2.8811565536812243,-3.6915092906240603
1.0916667,-4.28634948907596,-0.24126152760438924,-3.7622408347323213,0.09004345447763186,0.7300931211725233,-0.03640526351292197,62.45655044694723,-6.523164981780012,9.259778025313244,77.41929738388527,1.351221644639746,15.643527226991596,-15.820211074826807,-7.499999870001614,-25.92312458538891,2.9708538084510385,-3.3072526372543245
1.0958333,-4.821660258166271,-0.24890678691201243,-4.081701250827328,0.09126898646310853,0.7213039967764594,-0.03780774023825547,64.02685820369699,-6.521338610310781,9.509383475186743,79.28364796329008,1.3837607007830584,16.21960122088471,-16.386433705643935,-7.499999870001614,-26.51017214921895,3.070706107079271,-2.8919140514553443
1.1,-5.360523186246803,-0.2570696312468433,-4.400942201634536,0.09270581105550403,0.7127480505385817,-0.03949803325335207,65.57218678475785,-6.52772143490767,9.723547172848098,81.1096243762215,1.415630001360644,16.749525901826498,-16.85923120349847,-7.499999870001614,-27.10216508660021,3.1853646714444688,-2.4535559428775295
1.1041667,-5.9017440497608895,-0.26462900662288524,-4.712194640230085,0.09435236736067666,0.7044293498070637,-0.04145150345233126,67.08515227544231,-6.531231501622047,9.90384534039378,82.89240462881686,1.4467453866973685,17.257005934668165,-17.2501602781599,-7.499999870001614,-27.68717137498758,3.317966743550749,-2.0018688120903816
1.1083333,-6.44539293540742,-0.2701330089276009,-5.00624808318612,0.09618591092930719,0.6963477698087998,-0.043618854933160325,68.56070747863834,-6.520857479984296,10.053886300599626,84.62457979998092,1.4769775467202526,17.757339295944263,-17.57437418096721,-7.499999870001614,-28.25444488924098,3.46962516123208,-1.5473711660069824
1.1125,-6.992351597848805,-0.2720580169992669,-5.273318663287136,0.09816294249349632,0.6884988862845208,-0.04592715779797911,69.99630174241192,-6.486729793528457,10.179387650822099,86.29686270169636,1.506164389414762,18.25729561473976,-17.84878682286165,-7.499999870001614,-28.795325525739063,3.6390978324876455,-1.100624216530674
1.1166667,-7.543770134662604,-0.26913278256495643,-5.50398260934747,0.10022192748995616,0.6808739524518549,-0.048283304098857185,71.39182558241828,-6.421181950115259,10.288064881114739,87.89907360704314,1.5341282450253066,18.755944307276543,-18.09000586179175,-7.499999870001614,-29.30385932512875,3.8226975850201286,-0.6715581858672802
1.1208333,-8.100563661446188,-0.2606634816537999,-5.690067345856002,0.10228803612968479,0.6734603376961243,-0.05057971636041093,72.74937758508563,-6.319666668768878,10.389294286744049,89.42123442740588,1.5606949630512552,19.246232686766113,-18.312283232167175,-7.499999870001614,-29.777057639170916,4.014467739036441,-0.2689574217401112
1.125,-8.663051875984552,-0.2467906176734602,-5.825410358384605,0.10427944683869932,0.6662426894912048,-0.05270184307938107,74.0728781966707,-6.181397507524335,10.493545182406235,90.85458979872672,1.5857117335648356,19.717038045421408,-18.52574821728433,-7.499999870001614,-30.21478357974062,4.206609248914025,0.09989349401217776
1.1291667,-9.230799799298307,-0.22861920031637809,-5.9064180434960845,0.10611463767179066,0.6592047118201741,-0.05453676836887799,75.3675616096939,-6.009611850147873,10.611617883171922,92.19242037770398,1.6090612819077985,20.155394487604553,-18.73516801987287,-7.499999870001614,-30.619311331935652,4.390109640361774,0.42942947257396513
1.1333333,-9.802671160465833,-0.208186870702733,-5.932380854541376,0.10772001191037658,0.652331065917559,-0.05598216973621721,76.63940494845714,-5.811392487336446,10.75376375137832,93.43059972205117,1.6306715880849154,20.548624414783866,-18.93941669211556,-7.499999870001614,-30.994636157862775,4.555500004674243,0.715929094510711
1.1375,-10.377067868326224,-0.1882655644948148,-5.9055292464346945,0.10903715261571076,0.6456087215267239,-0.056954887506852604,77.89458465923524,-5.597038977313114,10.928790366135724,94.56793066012571,1.650521757520281,20.886168181354275,-19.131734534046277,-7.499999870001614,-31.345618705085446,4.693659540221664,0.9575794085757202
1.1416667,-10.952302612141988,-0.17202358951927882,-5.8308476935666596,0.11002898927651067,0.639027214885234,-0.0573984682551119,79.13905670498711,-5.37904052519819,11.143260331840967,95.6063428674158,1.6686454694159376,21.16097831668988,-19.300751215986043,-7.499999870001614,-31.677040265993135,4.796595951365401,1.1545030317416416
1.1458333,-11.527034708485859,-0.1625987361077007,-5.715695549338711,0.11068421114801213,0.6325776593770943,-0.05728912770759125,80.37832396651396,-5.170760131734013,11.400875181705793,96.55102326572899,1.6851332526454463,21.370407334895134,-19.43215047221159,-7.499999870001614,-31.992645805605633,4.858145162924716,1.308746787473905
1.15,-12.100690989930325,-0.16264433874485634,-5.5693040993583995,0.11101939100783996,0.6262508555726686,-0.056639617305730854,81.61738878363522,-4.98498426340528,11.702103444808639,97.41049341409544,1.7001338364786733,21.516563815204222,-19.510783118912016,-7.499999870001614,-32.29426811749405,4.874545130528998,1.4242103853347399
1.1541667,-12.673795876061199,-0.17390948399868703,-5.402221947848676,0.11107848536783414,0.6200352385581387,-0.05550051851116974,82.86081979434941,-4.832514377892118,12.04407646780109,98.1965749782897,1.7138535479105022,21.60614427409315,-19.52298935074206,-7.499999870001614,-32.58114940808334,4.844842613777197,1.5064852533391255
1.1583333,-13.248149885444173,-0.1969061571939395,-5.225765506144115,0.11092963432159098,0.6139154863107403,-0.05395859173064268,84.11282454530416,-4.720972434625744,12.42074763344033,98.92413696737931,1.7265519001062268,21.64977678472043,-19.458869626891385,-7.499999870001614,-32.84958380415107,4.771093679696156,1.5625813330796359
1.1625,-13.826822036948075,-0.23070452083370582,-5.051503900692266,0.11065946993678849,0.607872349762818,-0.05213200338405496,85.37723153126353,-4.653963095865796,12.823294014347793,99.61052521043779,1.7385316348921014,21.660942971503996,-19.314245747646666,-7.499999870001614,-33.092977978786216,4.658326801147219,1.6005386089088367
