time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,lumbar_extension,lumbar_bending,lumbar_rotation
0.6625,-1.9708672330124632,-3.3417045935785863,2.191336581609718,0.004581359102375669,0.8814334921634326,-0.0070083883781184245,37.68345628670753,-0.3459348226439042,-0.7500018517918783,39.84141456468673,0.6953638599072524,-14.834817646952528,-23.150927970381655,-7.499999730001338,-18.588081475793505,-1.575339739412633,-6.303153451454238
0.6666667,-2.229324920662878,-3.3162914704442854,2.2944314448010887,0.011337241533181977,0.8711580398968949,-0.007484444849391973,38.71185255743593,-0.33296294063686166,-0.6883239217784718,42.658098894767484,0.7445242762248854,-10.702542505457153,-22.96202967856432,-7.499999742955339,-18.241710777486475,-1.5102587285310682,-6.5179716182592
0.6708333,-2.492288112121463,-3.296300752535082,2.3873929918150973,0.017908876582564494,0.8608794587551013,-0.007893164977586123,39.76297087225017,-0.3033118653750818,-0.6200909511907101,45.461736091556126,0.7934569770801891,-6.660624849966243,-22.80434711671884,-7.499999755555177,-17.903649079786522,-1.4474343800073015,-6.719981551566673
0.675,-2.7637591583179404,-3.2865495105983236,2.4607151431900833,0.024123564065132115,0.8505957355091337,-0.00817429249944788,40.85833180214709,-0.2421895053889605,-0.5397834479614676,48.2405200969505,0.8419559078616415,-2.793781459515382,-22.70585503108052,-7.499999767472628,-17.582778302352263,-1.3887600830338809,-6.897973701048379
0.6791667,-3.0468129493372444,-3.29073046764874,2.5060879021294173,0.029830956160863,0.8403068659230433,-0.008281011851046936,42.01704101704231,-0.1383627534463859,-0.4438183663271687,50.9848206094164,0.8898529880780591,0.8240755316309036,-22.6883976685096,-7.499999778428594,-17.288915564379057,-1.3354350522425713,-7.043683687113344
0.6833333,-3.3433136688487863,-3.311051425744198,2.516859530797225,0.03491228611134726,0.8300154565803635,-0.00818491424799342,43.25459043919779,0.014585506283984527,-0.3311875971139081,53.687595646992165,0.9370253119426407,4.13407883212599,-22.765480352879916,-7.499999788211107,-17.03281330858063,-1.28769762208808,-7.152678945608499
0.6875,-3.6538036908622678,-3.3480779251100277,2.488362939366336,0.039287176077412854,0.8197271293934628,-0.007879031665968572,44.58175373428884,0.2175712801715199,-0.20372555876926052,56.34421989971966,0.9833921525580741,7.095347225111219,-22.941015254149306,-7.499999796686462,-16.825744791898607,-1.244650136249645,-7.224661130356454
0.6916667,-3.9775646853235576,-3.4007878793069364,2.4180970007863456,0.042917376709235504,0.8094508436515236,-0.007378663883740295,46.003702599248626,0.46598245205886746,-0.06593751089342245,58.95183150227318,1.0289035609477124,9.686375902598671,-23.209192424984664,-7.499999803802729,-16.67872516829928,-1.2041947643435893,-7.263164492656064
0.6958333,-4.3128284604176645,-3.466810201698724,2.3057694840615337,0.04580715649943715,0.799199124819572,-0.0067200580196705014,47.51948971086961,0.7503014530230095,0.07561896021207284,61.50842564327864,1.0735245465530125,11.904799327492716,-23.555495433840047,-7.499999809585813,-16.6014976566267,-1.1630864181339307,-7.274732819685738
0.7,-4.657103601132981,-3.542791314786531,2.1532164185334453,0.04800045710318517,0.7889880751669477,-0.0059572908680198666,49.122023419383034,1.057270451567238,0.21333270293073375,64.01196795650574,1.1172196029897434,13.765648752378354,-23.95869717422263,-7.4999998141292,-16.6014584149669,-1.117093475761107,-7.267735509130025
0.7041667,-5.007578187360766,-3.624820374144502,1.9642129767675747,0.04957526663917696,0.7788370714594174,-0.005157869232795822,50.79859430661388,1.371413155521706,0.33977806949316347,66.4597510681463,1.1599414776787353,15.298402307691768,-24.39349740937516,-7.499999817579108,-16.68270553501994,-1.061244065006566,-7.251024367170339
0.7083333,-5.361553186798346,-3.708847211332801,1.7441871540585956,0.0506359017059988,0.7687681800906224,-0.004397609928433335,52.53191991880233,1.6766853480407482,0.44899947663786494,68.8481044557286,1.2016261079283008,16.54324040593274,-24.83335197591346,-7.499999820117139,-16.845382160455184,-0.9901286652581206,-7.232633938466576
0.7125,-5.716856103285422,-3.791042701320848,1.499844715861081,0.05130401389427999,0.7588053844115684,-0.003755335609836253,54.301585016356604,1.9580256781887744,0.5376261491255744,71.1724490185975,1.2421935733686829,17.546960326337093,-25.25303224958411,-7.499999821942564,-17.085441153332052,-0.8982292510410826,-7.218694896064424
0.7166667,-6.0721851817198065,-3.868072844643597,1.238716459296764,0.0517091491772874,0.7489736575323784,-0.0033078385285585654,56.085701458546374,2.2026148023782204,0.6056240351045475,73.42761086193562,1.281553572516299,18.358980973405426,-25.63054605126485,-7.4999998232560365,-17.39488915003962,-0.7802502233877362,-7.212674925793222
0.7208333,-6.427343454200573,-3.9372780784460435,0.9686490938400194,0.05197961298286058,0.7392978209596183,-0.003125415543962488,57.86260175108993,2.4007156625637527,0.656554603268626,75.60828484444106,1.3196135132067222,19.02779969831626,-25.94821697357348,-7.499999824246017,-17.7624827016234,-0.6314355313209913,-7.215001323157053
0.725,-6.783335813890843,-3.996763273864888,0.6972770795327254,0.05223425723619621,0.7298011437856584,-0.0032680941251229437,59.6123985709134,2.546047351174626,0.6972991432808427,77.70954808088155,1.3562874749043963,19.59816229249909,-26.192908878787403,-7.499999825078588,-18.174772251484093,-0.4478666304491955,-7.223067549405755
0.7291667,-7.142316207579029,-4.045410810876825,0.43152764782696185,0.05257563979023451,0.7205037877996108,-0.003782522945669314,61.31827120447511,2.6357234285944884,0.737299557995905,79.72734139768035,1.3915046116868044,20.109086747463227,-26.35554740319144,-7.499999825890846,-18.61734250233076,-0.22674295706927006,-7.23158711442485
0.7333333,-7.507385069752149,-4.082831297265318,0.17721639300460781,0.05308485515078311,0.7114213747548426,-0.00469945604203343,62.967373104852655,2.6698471680540155,0.7874407954351209,81.65885189360355,1.4252158291865777,20.592756797891102,-26.43019738217662,-7.49999982678764,-19.07608542881699,0.03335291664054705,-7.233230510643513
0.7375,-7.882251822087959,-4.109266474554482,-0.06121874503170746,0.05381822164705935,0.7025639988807082,-0.006031814787741485,64.55129807448799,2.6508914164837045,0.8587441260970913,83.50274833002814,1.4573978929248474,21.074192806466513,-26.41299214846602,-7.499999827841111,-19.538356355953457,0.3322099725506033,-7.219461184052953
0.7416667,-8.270794738499225,-4.125457992304546,-0.2808204548931328,0.054805910929089784,0.6939358981230735,-0.007773396082950298,66.06609929019474,2.5829988035251605,0.9610526952943172,85.25925106624814,1.4880546489106081,21.571532813520886,-26.30118469753687,-7.499999829092395,-19.99389453986176,0.6677788076625615,-7.18147268990404
0.7458333,-8.676568060651723,-4.132494042028061,-0.48005774024757025,0.05605248524527949,0.6855358219859091,-0.009898334678060328,67.51191754886044,2.471324055449746,1.1018750862761466,86.93005479225735,1.5172156750715835,22.09672247223411,-26.09252133589968,-7.499999830554813,-20.435431982798235,1.0360222834923962,-7.1111210361632144
0.75,-9.102319095129996,-4.1316427872432575,-0.6586487487086025,0.05753916734090392,0.6773580017909087,-0.012361413928294668,68.89232588331696,2.321509886098088,1.2855162016899622,88.5181487972115,1.5449331443458902,22.656413984514376,-25.78504782385974,-7.499999832218109,-20.858962616893063,1.4308554532862021,-7.001745770064667
0.7541667,-9.54958173339599,-4.1241776714364,-0.8173141832111686,0.05922754375075729,0.6693935749455838,-0.0150993003669749,70.21352161151904,2.139346459408387,1.5125778573443014,90.02758264125706,1.5712777348835434,23.252900411130494,-25.377362442125122,-7.499999834053386,-21.263690464486462,1.8442000118212099,-6.848784456923975
0.7583333,-10.018405532533233,-4.111197648483064,-0.9575202988512712,0.06106432759554029,0.6616322877446911,-0.018032793337431498,71.48348981665782,1.9306187796469587,1.779864867411935,91.46320801421223,1.5963341246311067,23.88495451838907,-24.869240337897693,-7.499999836018546,-21.65170973579233,2.2661714732594853,-6.6501115306146845
0.7625,-10.50726278123728,-4.093448169716324,-1.0812629009903125,0.06298678000918072,0.6540642362367781,-0.021070214554221627,72.7112338859733,1.7011050887831278,2.0806922638133027,92.83040786311203,1.6201962637170526,24.548496926645264,-24.262477877897396,-7.499999838063952,-22.027483701019918,2.685410213396756,-6.406074857099953
0.7666667,-11.013153584276429,-4.071156465986389,-1.1909252139116724,0.06492837442749083,0.6466813055964579,-0.024112039837599786,73.90613527514897,1.4566589128232972,2.405554736343057,94.13481847247873,1.6429625238397245,25.23708268654817,-23.56175297521921,-7.499999840137931,-22.39718280907388,3.0895600833389616,-6.119256349273568
0.7708333,-11.53190410570814,-4.043903430844591,-1.2892165312826203,0.06682425403257433,0.6394779165174578,-0.02705672041252264,75.07747790903015,1.2032916849865454,2.7430860058628252,95.38206197324656,1.6647310296701112,25.942256312494436,-22.775277565758305,-7.499999842191682,-22.767927337262215,3.465886265114912,-5.794032662182609
0.775,-12.058627371602002,-4.010559214210067,-1.3791712513830001,0.06861600615751336,0.6324507685157388,-0.029807358026026264,76.23415352424699,0.9471755316046779,3.0812025066854583,96.57752426046696,1.6855957827874781,26.653862631885065,-21.915044912385213,-7.499999844183214,-23.14697000043142,3.802004556980292,-5.436040896741017
