time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation
1.7958333,-2.0871453674883855,-1.0129829323335366,-1.6096059298778072,-0.030423195884656768,0.8852944966815334,-0.05404736859176911,39.55553299111102,-5.516958639061616,10.783097865666097,34.810384270332946,0.6075558169675308,-15.301869363227075,-8.726740374234627,-7.499999870001539,-19.595785723967296,0.5704836371134899,0.7897919641682082
1.8,-2.4189090982825006,-1.0955473383622252,-1.3872648833101975,-0.025156102179753944,0.8768022025026441,-0.052501143370286586,40.770908841571604,-5.339633344485678,10.837599316225392,37.55873657009937,0.6555236141388754,-12.233638363523905,-9.877845079057467,-7.499999870001539,-19.324897300943494,0.8342511247028691,0.3984043654162688
1.8041667,-2.74632218131148,-1.176993988146026,-1.1818029709565658,-0.019986342364557704,0.8684056050305109,-0.0509615489066167,41.97396254144184,-5.183105920638532,10.87886782651165,40.26355091082926,0.7027315305635338,-9.22661560894069,-10.99000503260923,-7.499999870001539,-19.060188404180593,1.086563988681088,0.015751484861760486
1.8083333,-3.0647146994254877,-1.2561442762364718,-1.0086174882559262,-0.015006631424378528,0.8601944329450214,-0.04943553500503671,43.15297659130558,-5.065794192141951,10.895787748778158,42.884915754529196,0.7484829784821392,-6.338247616353936,-12.02731119032959,-7.499999870001539,-18.809163969282594,1.3169830136567453,-0.34993557984706747
1.8125,-3.3689511364017224,-1.3317011979409434,-0.8802835722323255,-0.010300667635427637,0.8522466438437909,-0.04793063216959207,44.29748404561671,-5.00165827347679,10.881135511537579,45.389701463161636,0.7921997366193454,-3.618816745010778,-12.959568738421519,-7.499999870001539,-18.581663952916404,1.5169380926182041,-0.6914264600938039
1.8166667,-3.6535831262856497,-1.4022038723829708,-0.8054917862024498,-0.00593922087457021,0.844623134714043,-0.04645517762733183,45.398972666413954,-4.9986865745523055,10.832723239093365,47.75385832722732,0.833462058349354,-1.1087077206800242,-13.764318020623724,-7.499999870001539,-18.390310468142463,1.6803092469243894,-1.0029569574591262
1.8208333,-3.913342564607911,-1.466011176504193,-0.7883837129235716,-0.0019770041895434028,0.8373635373446674,-0.0450185715824126,46.4516150820243,-5.058134578484253,10.753728433511169,49.963611723421764,0.8720295311328594,1.1634381599605659,-14.4279962190123,-7.499999870001539,-18.25025644825339,1.8036967943931514,-1.2806158675635646
1.825,-4.143916330809612,-1.521331268847679,-0.8283719843833446,0.0015493585477320767,0.8304837576088215,-0.04363170061725379,47.452937832346564,-5.174595666551501,10.652164611409287,52.01548105002078,0.9078414070028439,3.181570142322654,-14.946177619438432,-7.499999870001539,-18.178248625178682,1.886413101822963,-1.5225905206646202
1.8291667,-4.342858385099989,-1.5663027158869642,-0.9204744842264538,0.004622022324676448,0.823975766454732,-0.042307664712440275,48.40430576628941,-5.336853144688805,10.53959663154211,53.91521748982193,0.94099806303144,4.942068714435998,-15.322978857588009,-7.499999870001539,-18.191158815366823,1.9302705955107449,-1.7292123773256831
1.8333333,-4.510448422864699,-1.5991155560638162,-1.0561182848603703,0.007241183897964997,0.8178098033232,-0.04106284967080055,49.31109933565935,-5.529338290663833,10.42933472654249,55.67589458673872,0.9717276756053661,6.452660407585612,-15.569834589797974,-7.499999870001539,-18.304235622762008,1.939249881754413,-1.9027678232567509
1.8375,-4.650307545392873,-1.6181471397358593,-1.224293474200739,0.009423051732379282,0.8119387517750574,-0.03991820865345152,50.18250077761469,-5.733933799051945,10.334424554225482,57.31547474655765,1.0003437478519448,7.730560216317916,-15.70390563151334,-7.499999870001539,-18.5293643621949,1.9191174671321498,-2.0470747613951934
1.8416667,-4.769624987855896,-1.622085479494548,-1.4128801181398887,0.01119685643247971,0.8063041215628317,-0.03890042304425114,51.03086722638574,-5.931836972499152,10.265769863064053,58.85420415587832,1.027199642396853,8.800053306675828,-15.746369762839697,-7.499999870001539,-18.873599897617797,1.8770380351474256,-2.166863387371737
1.8458333,-4.878922150476601,-1.6100211066851364,-1.6099482830600311,0.01260135607580774,0.8008428724175527,-0.03804251258833376,51.8707375355776,-6.105230001560159,10.230679695551519,60.312162092180955,1.0526458087548318,9.689768197349313,-15.72078657954385,-7.499999870001539,-19.338173415267853,1.821201005829027,-2.2670336021249646
1.85,-4.991364767295413,-1.5814994665174962,-1.8048473056577392,0.013681305910460698,0.7954942417396782,-0.03738352407728433,52.71758026364413,-6.238575399882096,10.232037935909144,61.707221301928016,1.0769941852107032,10.429911620665475,-15.65165296117177,-7.499999870001539,-19.91808989218655,1.7604602701064485,-2.3518884061076677
1.8541667,-5.121714749463656,-1.5365331354231127,-1.9889525897473768,0.014484275632989485,0.7902057804380276,-0.03696710998308234,53.586432593411224,-6.319441122408822,10.268172360448554,63.053581875571695,1.1004926101095756,11.049725514899036,-15.563198849026913,-7.499999870001539,-20.602343974039673,1.703973307521106,-2.4244586894951348
1.8583333,-5.28507435083362,-1.475576152600693,-2.156014615199684,0.015058040572239922,0.7849379517407784,-0.036839017031334347,54.490598053727155,-6.338847535980562,10.333379306855443,64.36094213180974,1.1233103510559792,11.575386552579449,-15.478425634273737,-7.499999870001539,-21.374701886774506,1.6608243182760467,-2.486033776669889
1.8625,-5.4956037758058605,-1.399464885600239,-2.302138694160986,0.015448586704897668,0.7796669052310399,-0.03704366732441241,55.44056016499102,-6.291207385652952,10.418961569539928,65.63428167791261,1.1455343186014162,12.02850139452367,-15.418362917327922,-7.499999870001539,-22.21493849218401,1.63962493283248,-2.5359862133516686
1.8666667,-5.7653835604305925,-1.3093329989626645,-2.4254945857278396,0.015698598017985146,0.7743853754989398,-0.037620108126553156,56.44322725073956,-6.173989423415274,10.514575043971464,66.87415897634685,1.1671742597612533,12.425265670020346,-15.401508337044785,-7.499999870001539,-23.100388104600622,1.6481003993376022,-2.571927108349821
1.8708333,-6.103550659539925,-1.2065114142934381,-2.5258924037700887,0.015846198025039917,0.7691019714849419,-0.038597638283927906,57.50155922022226,-5.987265350357218,10.609658363130153,68.07737258056243,1.188174298756347,12.776267264299435,-15.443410423472137,-7.499999870001539,-24.007660344275603,1.6926822957682357,-2.5901615255900214
1.875,-6.515777504010605,-1.0924265939438857,-2.6043559700899066,0.015923749972443616,0.7638392831331713,-0.03999141940857247,58.61456218471943,-5.733292825359823,10.694736638612769,69.23781445887707,1.208427830324729,13.086845282590106,-15.55634872616661,-7.499999870001539,-24.914374658384084,1.7781358202125301,-2.5863530193354283
1.8791667,-7.0041042059502265,-0.9685119678563756,-2.6627844712228352,0.015956670993361084,0.7586311931184951,-0.04179838974492082,59.77759374448685,-5.41624835395959,10.762437015391557,70.3473659408937,1.2277931569369624,13.357880179181054,-15.74906034113934,-7.499999870001539,-25.800767595954344,1.907248167237359,-2.5562706651761133
1.8833333,-7.567088621534284,-0.8361471107206156,-2.7037372908934896,0.015962389730103083,0.7535196439906351,-0.04399384100778108,60.98290806624256,-5.042163377175186,10.808117155744277,71.39674246902159,1.246108232491939,13.586886427157213,-16.026466957416456,-7.499999870001539,-26.6510248852874,2.0805951816385715,-2.4964869982172755
