time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation
1.575,-2.1003637737715546,0.44199220953244917,3.1319650071498644,-0.09608324001427083,0.9507698664365094,-0.12276421365548322,34.577229734541305,-5.35225180400082,-1.3509043201631727,33.42592294238709,0.583392410405685,-1.6911043930486829,-3.623707022163503,-7.499999870001461,-30.07117231325923,3.707786576720798,-1.4315214908495595
1.5791667,-2.419139734155079,0.4963540795304055,2.7181853719656828,-0.09153840467797504,0.9370761515906081,-0.12051956384485903,36.140084148552525,-5.773052225645454,-0.9979271861215435,36.659426130430376,0.6398276873192522,1.7094663916098365,-3.6274939493102547,-7.499999870001472,-30.148871021438307,3.2320655733351153,-1.692416678740418
1.5833333,-2.7235353469965147,0.5483046945890417,2.3087514681378307,-0.08707341626400648,0.9235402310755769,-0.1184138423846442,37.69872082092729,-6.168553585337504,-0.6339530221427443,39.88865615772477,0.6961883835225173,5.036946206543897,-3.664857490789815,-7.499999870001482,-30.24679862985981,2.771379029471125,-1.9390041985820514
1.5875,-2.9994506163451717,0.5955598617454863,1.9082219348257123,-0.08276813955781853,0.910313861681178,-0.11657097376094733,39.24756830402169,-6.514964139173588,-0.24848609087223186,43.1074394576598,0.7523667499642576,8.221747078948681,-3.7675511522117944,-7.499999870001493,-30.385645567804474,2.3399788694545802,-2.158077136318944
1.5916667,-3.233406067659282,0.6360816362059376,1.5214966206298663,-0.07870199453760364,0.897536719597287,-0.11508724470439839,40.77867838006196,-6.79138680926251,0.16792824012208557,46.30613773868717,0.8081945667325044,11.201015739375093,-3.9637765147216544,-7.4999998700015,-30.586945291551075,1.9506152063602908,-2.3384984570826384
1.5958333,-3.4129684391881163,0.6682424402484601,1.153870706439761,-0.0749524473079263,0.885330816778288,-0.11402329946468914,42.28117871227581,-6.980964420560239,0.6230432280577063,49.47064054644695,0.8634255599455888,13.921486242664242,-4.27648536301046,-7.4999998700015,-30.873000478494895,1.6138787666626144,-2.472019386620476
1.6,-3.5272654812359843,0.6910187681608119,0.8109588337113796,-0.07159232865217709,0.8737953685952428,-0.11340137146831022,43.741349761754755,-7.0717113071488145,1.122171974668344,52.58213670553192,0.9177314126577121,16.341805957355366,-4.721824834941861,-7.499999870001489,-31.26631899633092,1.3376500046458821,-2.5538438659797595
1.6041667,-3.5675599914681784,0.7041928395289715,0.49847128954074393,-0.06868622113546055,0.8630023201177307,-0.11320728297916174,45.143339920927275,-7.057001367611453,1.6674555588815858,55.61775202940782,0.9707128949964252,18.4342459115209,-5.307836325204797,-7.499999870001468,-31.788552588851896,1.1266848906336193,-2.582887750744347
1.6083333,-3.52782920348283,0.7085233065499076,0.22185566050498695,-0.0662864253608797,0.8529929037570689,-0.11339592842037301,46.470423370410124,-6.935729138457693,2.257258291073409,58.551988507053174,1.0219249827081447,20.185718695223237,-6.033533519709155,-7.49999987000144,-32.45902698249312,0.9823614347822375,-2.561726301860472
1.6125,-3.405284049439782,0.7058383241132218,-0.014147051806842647,-0.06442904547810961,0.8437756740377498,-0.11389871386514577,47.70661722776072,-6.712190699661329,2.885810188192824,61.35875486208949,1.0709122971011862,21.598033932991626,-6.8884773144072495,-7.499999870001408,-33.29303042169361,0.9026039135402569,-2.4962657769710037
