time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation
1.9916667,-2.493585726243598,0.06412879015773676,-2.0996136233641955,-0.0665936989333017,0.9718272393934159,-0.1590066535026073,34.29894601628267,-6.091215874315708,-2.801595297050989,35.324535454886515,0.6165294457647963,-6.645918573374788,-11.565624788449503,-7.499999870001614,-33.777209185480366,4.893194045215554,-3.421930011973244
1.9958333,-2.3747462616466546,-0.0022516619832354118,-2.333197973476113,-0.06034931448625765,0.9575789419129436,-0.1588766451821223,35.0211425076438,-6.008480743723079,-1.8547816170801026,38.265210439895114,0.6678539072753049,-2.5917095149310168,-11.993819425919982,-7.499999870001614,-33.90028532708045,4.970252147749433,-3.4397754542022443
2.0,-2.2591294748499338,-0.06578133605912641,-2.5671024400135116,-0.05425683489905579,0.9435141039771727,-0.15866847868929018,35.77010366546703,-5.939544497258809,-0.930252534314183,41.20583429416797,0.7191774763625072,1.3607183653987875,-12.417316393268399,-7.499999870001614,-34.047122566805584,5.0360342991576035,-3.4521126295064417
2.0041667,-2.1486091567940275,-0.12355866513100462,-2.8011055285097397,-0.04845905686427346,0.9298066550781777,-0.15831246780960107,36.56896206572115,-5.896334456632897,-0.0490279362839636,44.14476628089145,0.7704715167442472,5.11591796683848,-12.831722637192572,-7.499999870001614,-34.241363841645324,5.0799051338640115,-3.454256615174774
2.0083333,-2.042675078328421,-0.1726440150253236,-3.034032485064942,-0.04308128993509026,0.9166114184657583,-0.15775494845870522,37.434182306755886,-5.887304930401743,0.7703350720327026,47.077518010265614,0.8216576912198642,8.590604896146942,-13.233256436005123,-7.499999870001614,-34.50616906472201,5.092504267184664,-3.443038806245091
2.0125,-1.9378362115886272,-0.21013610596182775,-3.2635622495574834,-0.038224412147319246,0.9040563579026563,-0.15696385675126504,38.37331602503353,-5.916271128264784,1.5127800942727134,49.99583283030815,0.8725918940096793,11.718322113112906,-13.619211934997185,-7.499999870001614,-34.86358415616886,5.066321095725872,-3.4172133834773524
2.0166667,-1.8276155542997605,-0.23332003203554177,-3.4862816656468074,-0.033960102713788916,0.8922367670932054,-0.15593175675091892,39.3839292096099,-5.981822582045878,2.1675572324575985,52.88731788738107,0.9230578290007998,14.452612931071675,-13.988502508799293,-7.499999870001614,-35.33358952101637,4.996184100944903,-3.3775417974916144
2.0208333,-1.7031566494760317,-0.23986172698834307,-3.6979497699774773,-0.030328664172008687,0.8812116854515131,-0.15467604689432077,40.453864731323726,-6.077364654620569,2.7287313216924787,55.73572304457817,0.9727718777922809,16.768510574069808,-14.342172589907502,-7.499999870001614,-35.93290246266555,4.879625766373572,-3.3265782687382157
2.025,-1.554354556226313,-0.22801231324123844,-3.8938910817675687,-0.027339382513978643,0.8710026110486417,-0.1532364644805908,41.562813362757126,-6.19175775697754,3.1953521392161814,58.521876137824734,1.021399422994125,18.66234336756688,-14.683727826879558,-7.499999870001614,-36.673679154901635,4.717084409602353,-3.2682311195087737
2.0291667,-1.3713336804784926,-0.19678992756587363,-4.069425961533166,-0.024972981665400115,0.8615944405690791,-0.15167035548427327,42.684966660890986,-6.310458484968459,3.5712841190769447,61.22518365153686,1.068581039958856,20.15002600550057,-15.019140658268359,-7.499999870001614,-37.5622974252887,4.511912007391485,-3.2071954807663543
